Unnamed: 0,id,sentence,subject_entity,object_entity,class
389.0,발레___,이 연구생을 '엘레브'라고 부른다.,"{'start': 0, 'text': '이 연구생', 'type': 'poh'}","{'start': 7, 'text': ""'엘레브'"", 'type': 'poh'}",poh:alternate
765.0,악기_text,그러나 리드 오르간같이 관을 쓰지 않고 주위의 공기를 직접 진동시키는 것도 기명악기이다.,"{'start': 42, 'text': '기명악기', 'type': 'poh'}","{'start': 4, 'text': '리드 오르간', 'type': 'poh'}",poh:poh_members
160.0,재즈___,1980년대는 1970년대를 지배했던 퓨전 재즈와 프리 재즈에 대한 반작용을 보았다.,"{'start': 21, 'text': '퓨전 재즈', 'type': 'poh'}","{'start': 8, 'text': '1970년대', 'type': 'dat'}",poh:begin
277.0,낭만주의 음악_text124,"<전주곡>, <파우스트 교향곡>, <단테 교향곡>을 비롯한 교향시는 베를리오즈의 관현악법과 쇼팽의 화성법의 영향을 보임과 동시에 표제 음악에의 독자적인 경지를 개척하였다.","{'start': 33, 'text': '교향시', 'type': 'poh'}","{'start': 19, 'text': '<단테 교향곡>', 'type': 'poh'}",poh:poh_members
425.0,르네상스 음악________,"특히 주목되는 것은 반음계법의 자유로운 사용, 독립된 기악곡 형식의 확립, 화려한 2중합창의 활용 등이라 하겠다.","{'start': 11, 'text': '반음계법', 'type': ''}","{'start': 52, 'text': '활용', 'type': ''}",no:relation
383.0,발레___,고전 발레단에서 무용수의 가장 높은 계급에 속하는 것은 제1무용수이다.,"{'start': 31, 'text': '제1무용수', 'type': 'per'}","{'start': 0, 'text': '고전 발레단', 'type': 'org'}",per:per_included
771.0,악기_text,아악기란 아악에 사용되는 악기로서 문묘제례악 등 순수한 중국음악에 쓰인다.,"{'start': 0, 'text': '아악기', 'type': 'poh'}","{'start': 5, 'text': '아악에 사용되는 악기', 'type': 'poh'}",poh:alternate
356.0,기타_text49,트러스 로드 (Truss Rod) : 어저스트 로드 (Adjust Rod)라고도 한다.,"{'start': 0, 'text': '트러스 로드', 'type': 'poh'}","{'start': 21, 'text': '어저스트 로드', 'type': 'poh'}",poh:alternate
257.0,비올라____,처음 악기를 다루는 사람은 지판 위에 테이프 등으로 그 위치를 표시하기도 한다.,"{'start': 21, 'text': '테이프', 'type': ''}","{'start': 3, 'text': '악기', 'type': ''}",no:relation
867.0,클라리넷____________22,"소리를 내는 것은 너비 약 12,5mm인 리드이다. ","{'start': 0, 'text': '소리', 'type': ''}","{'start': 23, 'text': '리드', 'type': ''}",no:relation
977.0,탱고 음악______________25,"그 후 독일의 반도네온이 등장하여 기존의 플루트, 클라리넷 등이 차지하고 있던 위치를 차지하였으며, 연주에도 큰 변화를 가져왔다. ","{'start': 8, 'text': '반도네온', 'type': 'poh'}","{'start': 4, 'text': '독일', 'type': 'loc'}",poh:origin
822.0,관현악단_text98,"모스크바 필하모닉 오케스트라의 경우, 공식 명칭을 써보면 'Академический симфонический оркестр Московской филармонии', 즉 '모스크바 필하모닉 아카데미 교향악단' 이 된다.","{'start': 96, 'text': '모스크바 필하모닉 아카데미 교향악단', 'type': 'poh'}","{'start': 0, 'text': '모스크바 필하모닉 오케스트라', 'type': 'poh'}",poh:alternate
302.0,고전주의 음악_text43,"보다 젊은 세대로는 피아노 반주에 의한 가곡을 작곡한 슐츠(1747-1800), 라이하르트(1752-1814), 첼터(1758-1832)가 있다.","{'start': 30, 'text': '슐츠', 'type': 'per'}","{'start': 11, 'text': '피아노 반주에 의한 가곡', 'type': 'art'}",per:made
25.0,오보에_text,"첫 오보에는 17세기 중엽 Hautbois란 이름으로 불려질 적에 나타났다. 이 이름은 오보에의 조상격으로, 기본적인 형태를 만들 때 참조한 숌(Shawm)이란 악기에서도 쓰인 명칭이다.","{'start': 79, 'text': '숌(Shawm)', 'type': 'poh'}","{'start': 15, 'text': 'Hautbois', 'type': 'poh'}",poh:alternate
941.0,금관악기_text1,"금관악기(金管樂器)는 연주자의 입술 진동으로 소리를 내는 관악기군의 총칭으로, 관이 주로 황동(brass)으로 만들어진 것에서 유래된 이름이다.","{'start': 0, 'text': '금관악기(金管樂器)', 'type': 'poh'}","{'start': 32, 'text': '관악기군', 'type': 'poh'}",poh:poh_members
685.0,록 음악_text,대표적으로 락 이전에 존재했던 블루스는 악마의 음악으로 불리었다.,"{'start': 22, 'text': '악마의 음악', 'type': 'poh'}","{'start': 17, 'text': '블루스', 'type': 'poh'}",poh:alternate
1031.0,심벌즈_text,주법의 가장 일반적인 것은 크래시라 불리며 한 사람의 연주자가 좌우 양손에 하나씩 들고 비비듯이 맞부딪친다.,"{'start': 0, 'text': '주법', 'type': 'poh'}","{'start': 15, 'text': '크래시', 'type': 'poh'}",poh:poh_members
623.0,록 음악_text,"록 밴드는 일반적으로 보컬리스트, 리드 기타리스트, 리듬 기타리스트, 베이시스트, 드러머 등의 역할을 나누어 맡는 둘에서 다섯 정도의 멤버로 구성된다.","{'start': 12, 'text': '보컬리스트', 'type': ''}","{'start': 46, 'text': '드러머', 'type': ''}",no:relation
22.0,오보에_text,"이 시기에 인지도가 있던 오보에 제작자는 독일인 야콥 데너와 J.H. 아이헨토프, 각각 1734년과 1754년에 사망한 영국인 토마스 스탠즈비와 아들인 토마스 스탠즈비 주니어가 있다.","{'start': 27, 'text': '야콥 데너', 'type': 'per'}","{'start': 14, 'text': '오보에', 'type': 'poh'}",per:made
278.0,낭만주의 음악_text38,"줄거리는 괴테도 지적했듯이 약간 유치하나, 장면을 진행시키는 멜로디나 훌륭한 관현악법 속에 독일 숲의 신비적인 분위기나 등장인물의 심리 등이 선명하게 떠오르고 있다.","{'start': 67, 'text': '등장인물', 'type': ''}","{'start': 5, 'text': '괴테', 'type': ''}",no:relation
853.0,클라리넷____________73," 1812년 뮐러는 자신의 새로운 클라리넷을 모든 음들이 연주가능한, 즉 악기 하나로 모든 조성을 연주할 수 있는 ‚다중조성 클라리넷’이라고 소개하면서 당시 클라리넷 교육의 중심지였던 파리 음악원에 심사를 의뢰했지만, 클라리넷 교수였던지만 레퍼브레 (Xavier Lefèvre)를 필두로 한 심사단은 석연치 않은 이유를 들어 인정하지 않았다. ","{'start': 134, 'text': '레퍼브레', 'type': 'per'}","{'start': 163, 'text': '심사단', 'type': 'org'}",per:per_included
286.0,낭만주의 음악_text60,독일에 19세기의 표제 음악을 탄생시킨 사람은 슈만이다.,"{'start': 10, 'text': '표제 음악', 'type': 'poh'}","{'start': 4, 'text': '19세기', 'type': 'dat'}",poh:begin
317.0,색소폰____,색소폰은 1840년대 초 파리시에서 활동하던 벨기에 출신의 악기 제조인이자 스스로가 플루트와 클라리넷 연주자이였던 아돌프 삭스에 의해 발명되었다.,"{'start': 64, 'text': '아돌프 삭스', 'type': 'per'}","{'start': 0, 'text': '색소폰', 'type': 'poh'}",per:made
1000.0,피아노_text,그 뒤 많은 개량이 가해졌고 특히 현이 굵어졌으며 액션(손가락의 누른 키가 현을 칠 때까지의 장치)이나 댐퍼 등의 정교한 것 등이 나오게 되어 현재의 피아노에 이르기까지 진보하였다.,"{'start': 84, 'text': '피아노', 'type': 'poh'}","{'start': 58, 'text': '댐퍼', 'type': 'poh'}",poh:poh_parts
850.0,클라리넷____________72,뭘러의 이 업적은 데너의 악기 발명 이후 클라리넷 발달사에서 가장 큰 발전이라고 볼 수 있다.,"{'start': 11, 'text': '데너', 'type': 'per'}","{'start': 15, 'text': '악기', 'type': 'poh'}",per:made
382.0,발레___,그리고 그 무용수에게는 제각기 엄중한 계급이 있다.,"{'start': 6, 'text': '무용수', 'type': 'per'}","{'start': 21, 'text': '계급', 'type': 'org'}",per:per_included
564.0,서양 고대 음악___________________38,"또한 극음악 외에는 사포, 아나클레온 등의 서정시가 음악적으로 낭창되었다. ","{'start': 24, 'text': '서정시', 'type': 'poh'}","{'start': 11, 'text': '사포', 'type': 'poh'}",poh:poh_members
578.0,플루트_text,"이 밖에 음넓이가 4도 낮은 알토플루트, 1옥타브 낮은 베이스플루트, 라조의 플루트 등이 있다.","{'start': 16, 'text': '알토플루트', 'type': ''}","{'start': 31, 'text': '베이스플루트', 'type': ''}",no:relation
340.0,통기타_________1,클래식 기타와 구별하여 포크 기타라고도 하지만 주로 통기타로 통용된다.,"{'start': 13, 'text': '포크 기타', 'type': 'poh'}","{'start': 29, 'text': '통기타', 'type': 'poh'}",poh:alternate
712.0,민요_text,"이들 라틴 아메리카의 여러 나라 중에서 민속음악으로 특색이 있는 것은 멕시코의 마리아치, 쿠바의 룸바, 아르헨티나의 탱고, 브라질의 바이욘 등을 들 수 있다.","{'start': 22, 'text': '민속음악', 'type': 'poh'}","{'start': 65, 'text': '탱고', 'type': 'poh'}",poh:poh_members
413.0,르네상스 음악________,또한 성가나 세속선율을 변형하여 사용한 변용미사도 35개 있으며 그 중 11개는 그레고리오 성가가 아닌 다른 평성가를 변용한 것이다.,"{'start': 22, 'text': '변용미사', 'type': ''}","{'start': 45, 'text': '그레고리오 성가', 'type': ''}",no:relation
199.0,비올라____,"따라서 같은 운지를 할 때 더 넓은 손가락 간격이 요구되고, 활도 끝까지 쓰기 위해서는 오른팔을 더 뻗어야 한다.","{'start': 34, 'text': '활', 'type': ''}","{'start': 20, 'text': '손가락', 'type': ''}",no:relation
792.0,로큰롤_text,"""로큰롤(rock and roll)""이라는 말은 현재까지 적어도 두 가지 이상의 뜻이 있는데, 그 쓰임은 비슷하다.","{'start': 27, 'text': '현재', 'type': ''}","{'start': 55, 'text': '쓰임', 'type': ''}",no:relation
197.0,비올라____,일반적으로 비올라에는 네 개의 현이 있다.,"{'start': 6, 'text': '비올라', 'type': 'poh'}","{'start': 17, 'text': '현', 'type': 'poh'}",poh:poh_parts
427.0,르네상스 음악________,"16세기에는 음악의 중심이 점차로 이탈리아로 옮겨져, 여기서 르네상스 정신은 수많은 꽃을 피우기에 이르렀다. 미사, 모테트를 비롯하여 각종의 세속 합창곡이 번성하였으나, 그와 동시에 오르간이나 류트 등의 기악음악도 놀라운 발전을 하였다.","{'start': 79, 'text': '세속 합창곡', 'type': 'poh'}","{'start': 0, 'text': '16세기', 'type': 'dat'}",poh:begin
835.0,관현악단_text11,현대 관현악단 기원은 16세기로 거슬러 올라가 귀족 가정에 고용된 합주단과 왕실의 결혼식과 장례식 같은 중요한 행사를 위해 모인 기악 연주자에서 비롯되었다.,"{'start': 0, 'text': '현대 관현악단', 'type': 'poh'}","{'start': 12, 'text': '16세기', 'type': 'dat'}",poh:begin
890.0,클라리넷____________67,이반 뮐러 (Iwan Müller)는 클라리넷 명인으로 악기개량을 꾸준히 거듭해 당시로선 가장 마개 수가 많은 13마개 클라리넷을 개발해 낸다.,"{'start': 0, 'text': '이반 뮐러', 'type': 'per'}","{'start': 62, 'text': '13마개 클라리넷', 'type': 'poh'}",per:made
78.0,오보에_text,"오보에는 주로 클래식 음악, 실내악, 영화 음악, 포크 음악의 일부 장르에 사용하며, 가끔 재즈, 락, 팝과 대중음악에서 사용하기도 한다.","{'start': 0, 'text': '오보에', 'type': ''}","{'start': 8, 'text': '클래식 음악', 'type': ''}",no:relation
732.0,민요_text,"아일랜드 곡들은 스코틀랜드 곡들과 가락이 같고 가사만 다른 곡들이 많이 있는데 〈레드 이즈 더 로즈〉(Red is the Rose)라는 곡은 스코틀랜드 곡인 로크 로몬드(Loch Lomond)와 가락이 같고, 라이징 어브 더 문은 스코틀랜드 곡인 〈세이 윌 위 옛〉(Sae Will We Yet)과 가락이 같다.","{'start': 0, 'text': '아일랜드 곡', 'type': 'poh'}","{'start': 44, 'text': '〈레드 이즈 더 로즈〉', 'type': 'poh'}",poh:poh_members
617.0,록 음악_text,"따라서 백인들이 가수로 등장하게 되는데 대표적으로 엘비스 프레슬리와 제리 리 루이스, 빌 헤일리, 버디 홀리 등이 있었다.","{'start': 38, 'text': '제리 리 루이스', 'type': 'per'}","{'start': 4, 'text': '백인', 'type': 'org'}",per:per_included
422.0,르네상스 음악________,그 가사와 멜로디는 세 종류로 나눌 수 있다.,"{'start': 2, 'text': '가사', 'type': ''}","{'start': 6, 'text': '멜로디', 'type': ''}",no:relation
111.0,재즈___,즉흥연주의 중심은 아프리카계 미국인 노예들의 노동요와 밭농사에서 행한 음악에서 생겨난 민속 음악 형태인 블루스와 같은 초기 아프리카 영향의 음악에서 발전했다.,"{'start': 0, 'text': '즉흥연주', 'type': 'poh'}","{'start': 58, 'text': '블루스', 'type': 'poh'}",poh:origin
485.0,르네상스 음악________,"여기에는 기악합주용의 것과 오르간용의 것이 있었으나, 후자가 발달하여 점차 푸가로 이행하였다.","{'start': 5, 'text': '기악합주용', 'type': ''}","{'start': 42, 'text': '푸가', 'type': ''}",no:relation
397.0,클래식 음악_________________1,"유럽에서는 18세기에 계몽주의가 중심사조로 자리잡았고 이에 따라 근대과학으로서의 인문학이 점차 발전함에 따라 음악사학도 옛 음악들 라디오(KBS 클래식FM(전국, 수도권 기준 FM 93.1MHz))에 대한 근대적 연구성과를 내놓기 시작하였다. ","{'start': 12, 'text': '계몽주의', 'type': 'poh'}","{'start': 6, 'text': '18세기', 'type': 'dat'}",poh:begin
559.0,서양 고대 음악___________________33,플라톤의 제자인 아리스토텔레스(384-322)는 플라톤처럼 음악의 윤리적 효과까지 논하고 있으나 동시에 음악을 오락의 대상으로서도 인정하고 있었다.,"{'start': 9, 'text': '아리스토텔레스', 'type': 'per'}","{'start': 0, 'text': '플라톤의 제자', 'type': 'org'}",per:per_included
133.0,재즈___,"콜트레인을 비롯한 10명의 뮤지션들은 1965년 6월 콜트레인은 물론 젊은 아방가르드 음악가들의 모험적인 솔로를 담은 40분 길이의 휴식 없는 곡인 어센션(Ascension)을 녹음했으며, 주로 솔로들을 분리시킨 집단 즉흥연주 코너로 유명하다.","{'start': 30, 'text': '콜트레인', 'type': 'per'}","{'start': 83, 'text': '어센션(Ascension)', 'type': 'art'}",per:made
955.0,전기 기타_text,"원래의 제작 의도와는 다르게 캘리포니아 기반의 서프록의 사운드에 절묘하게 어울려 60년대에 널리 이용되었으며, 70년대에는 텔레비전이나 엘비스 코스텔로등의 뮤지션들이 주로 사용하였다.","{'start': 76, 'text': '엘비스 코스텔로', 'type': ''}","{'start': 26, 'text': '서프록', 'type': ''}",no:relation
369.0,발레___,참고로 말하자면 발레에서는 민족 무용을 두고 당쇠즈 드 카락테르라고까지 말하고 있다.,"{'start': 15, 'text': '민족 무용', 'type': 'poh'}","{'start': 25, 'text': '당쇠즈 드 카락테르', 'type': 'poh'}",poh:alternate
849.0,클라리넷____________64,"움직이는 반지모양 마개의 클라리넷'으로 소개되면서 판매초부터 주목을 받았고, 협력자였던 클로제가 후에 파리음악원의 중요한 보직을 맡게 되면서 점점 더 많은 사용자들을 얻게 된다. ","{'start': 50, 'text': '클로제', 'type': 'per'}","{'start': 58, 'text': '파리음악원', 'type': 'org'}",per:per_included
1033.0,팝 음악_text,"팝 음악은 반복적이고 외우기 쉬운 리듬 요소와 메인스트림 스타일, 전통적인 노래 구조를 특징으로 한다.","{'start': 0, 'text': '팝 음악', 'type': ''}","{'start': 37, 'text': '전통적인 노래 구조', 'type': ''}",no:relation
364.0,기타_text1,"기타(영어: Guitar)는 현(Strings)을 튕겨 소리를 내는 발현악기로, 스페인 지방에서 유래하였다.","{'start': 0, 'text': '기타', 'type': 'poh'}","{'start': 45, 'text': '스페인 지방', 'type': 'loc'}",poh:origin
32.0,오보에_text,충분한 공기를 리드에 불어 넣어 공기 기둥으로 진동시켜 소리를 낸다.,"{'start': 8, 'text': '리드', 'type': ''}","{'start': 31, 'text': '소리', 'type': ''}",no:relation
879.0,클라리넷____________24,"리드는 갈대(학명: Arundo Donax)로 만드는데 수명이 짧기 때문에, 다른 재질을 이용해서 만들려는 시도가 있어왔다. ","{'start': 0, 'text': '리드', 'type': 'poh'}","{'start': 4, 'text': '갈대', 'type': 'poh'}",poh:poh_parts
536.0,서양 고대 음악___________________21,"새로운 악기로는 호른, 트럼펫, 딱다기, 시스토름 외에 하프가 현악기 가운데에서 매우 발달하였음을 볼 수 있다.","{'start': 35, 'text': '현악기', 'type': 'poh'}","{'start': 31, 'text': '하프', 'type': 'poh'}",poh:poh_members
610.0,바로크 음악_____,뿐만 아니라 바흐가 독일에서도 이름높은 전통적 음악가의 집안에서 성장하였음에 반하여 헨델에겐 전혀 음악가 조상이 없었으며 또한 그가 음악가가 되려는 뜻을 부친은 완강하게 반대하였다.,"{'start': 7, 'text': '바흐', 'type': 'poh'}","{'start': 11, 'text': '독일', 'type': 'loc'}",poh:origin
453.0,르네상스 음악________,엄격한 대위법과 리체르카레를 악기(처음에는 류트)의 특성을 모아서 자유롭게 변형한 것이다.,"{'start': 4, 'text': '대위법', 'type': ''}","{'start': 42, 'text': '변형', 'type': ''}",no:relation
811.0,관현악단_text96,"러시아의 경우에는 약칭으로 '필하모닉 오케스트라' 라고 부르는 악단이라도 정식 명칭에 '교향악단' 을 중복 사용하는 경우를 볼 수 있는데, 모스크바 필하모닉 오케스트라나 상트페테르부르크 필하모닉 오케스트라가 그 예이다.","{'start': 48, 'text': ""'교향악단'"", 'type': 'poh'}","{'start': 78, 'text': '모스크바 필하모닉 오케스트라', 'type': 'poh'}",poh:poh_members
377.0,발레___,"코르 드 발레 이상의 여성 무용수는 모두 그 어느 타입에 속하여, 자신에게 적역인 역할을 추게 되나, 그 가운데에는 어떠한 타입도 충분히 소화하는 만능 무용수도 있다.","{'start': 12, 'text': '여성 무용수', 'type': 'per'}","{'start': 0, 'text': '코르 드 발레 이상', 'type': 'org'}",per:per_included
605.0,바로크 음악_____,이와 같은 두 사람의 차이는 그대로 음악에도 나타나 우리의 흥미를 끈다.,"{'start': 6, 'text': '두 사람', 'type': 'per'}","{'start': 20, 'text': '음악', 'type': 'poh'}",per:made
694.0,록 음악_text,대표적으로 척 베리와 리틀 리차드가 있었다.,"{'start': 6, 'text': '척 베리', 'type': ''}","{'start': 12, 'text': '리틀 리차드', 'type': ''}",no:relation
619.0,록 음악_text,관습적으로 락이 악마의 음악이라고 불리는 이유가 있다.,"{'start': 9, 'text': '악마의 음악', 'type': 'poh'}","{'start': 6, 'text': '락', 'type': 'poh'}",poh:alternate
746.0,악기_text,"혁(革)에 속하는 악기는 장고, 좌고, 소고, 북 등이 있다.","{'start': 0, 'text': '혁', 'type': 'poh'}","{'start': 14, 'text': '장고', 'type': 'poh'}",poh:poh_members
854.0,클라리넷____________25,플라스틱으로 만드는 데 성공해서 판매도 되고 있지만 소리가 좋지 않아 널리 쓰이진 않는다. 리드를 마우스피스에 고정시키는 데는 리가쳐(조이개)를 사용한다.,"{'start': 71, 'text': '리가쳐', 'type': ''}","{'start': 51, 'text': '리드', 'type': ''}",no:relation
755.0,악기_text,"죽(竹)에 속하는 악기는 대금, 피리, 단소, 퉁소 등이 있다.","{'start': 0, 'text': '죽', 'type': 'poh'}","{'start': 22, 'text': '단소', 'type': 'poh'}",poh:poh_members
309.0,고전주의 음악_text89,그러나 모차르트의 이와 같은 다채로운 재능이 유감없이 발휘된 장르는 무엇보다도 오페라의 영역일 것이다.,"{'start': 4, 'text': '모차르트', 'type': 'per'}","{'start': 44, 'text': '오페라', 'type': 'poh'}",per:per_included
525.0,드럼 세트_text,드럼 세트(drum set)는 북을 뜻하는 것으로 원통형의 통의 양쪽에 가죽을 팽팽하게 대고 당겨서 고정시켜 놓은 것으로 이 가죽을 손 또는 다른 도구로 침에 따라 가죽과 통이 울리며 소리가 나게 된다.,"{'start': 0, 'text': '드럼 세트', 'type': 'poh'}","{'start': 40, 'text': '가죽', 'type': 'poh'}",poh:poh_parts
390.0,발레___,여제는 프랑스의 왕실을 흉내내어 1735년에 프랑스로부터 발레 교사인 랑데(Jean-Baptiste Landé)를 초빙하여 수도인 상트페테르부르크에 제실무용학교를 창립했다.,"{'start': 83, 'text': '제실무용학교', 'type': 'poh'}","{'start': 18, 'text': '1735년', 'type': 'dat'}",poh:begin
376.0,발레___,"모두가 남성 무용수인 경우는 당쇠르 드 카락테르, 당쇠르 드 더미 카락테르의 약어이다.","{'start': 4, 'text': '남성 무용수', 'type': 'poh'}","{'start': 16, 'text': '당쇠르 드 카락테르', 'type': 'poh'}",poh:alternate
896.0,바이올린_____,바이올린족은 바이올린·비올라·첼로·콘트라베이스의 4종으로 이 현악 합주는 가장 비슷한 동질의 음색과 다양한 표현력을 가지고 있다.,"{'start': 0, 'text': '바이올린족', 'type': 'poh'}","{'start': 34, 'text': '현악 합주', 'type': 'poh'}",poh:alternate
983.0,탱고 음악______________7,아바네라(habanera)는 탱고의 할머니라고도 불리는 음악이다.,"{'start': 31, 'text': '음악', 'type': 'poh'}","{'start': 0, 'text': '아바네라', 'type': 'poh'}",poh:poh_members
705.0,민요_text,"스페인은 춤의 나라라고 할 만큼 춤이 번성하여, 그 종류도 여러 가지이다.","{'start': 0, 'text': '스페인', 'type': 'poh'}","{'start': 5, 'text': '춤의 나라', 'type': 'poh'}",poh:alternate
441.0,르네상스 음악________,"그 시대의 음악가로는 플랑드르 출신인 베르데로(?-1550), 알카데르토(1505-1567), 이탈리아 사람인 페스타(1480경-1545) 등이 있다.","{'start': 12, 'text': '플랑드르', 'type': ''}","{'start': 53, 'text': '이탈리아', 'type': ''}",no:relation
220.0,비올라____,"모차르트는 또 두 악기를 위한 신포니아 콘체르탄테에서 바이올린과 함께 비올라를 두어, 똑같이 중요한 역할을 맡긴다.","{'start': 10, 'text': '악기', 'type': 'poh'}","{'start': 30, 'text': '바이올린', 'type': 'poh'}",poh:poh_members
679.0,록 음악_text,"이 단어는 때때로 여러 장르들이 모호하게 섞여있는 것, 이를테면 소울, 헤비메탈 심지어는 힙합을 포함하는 것까지, 나타내는 말로 쓰인다.","{'start': 36, 'text': '소울', 'type': ''}","{'start': 50, 'text': '힙합', 'type': ''}",no:relation
315.0,색소폰____,삭스는 1846년 자신이 발명한 악기를 오케스트라용과 군악대용 두 그룹으로 나누어 특허를 획득하였다.,"{'start': 18, 'text': '악기', 'type': 'poh'}","{'start': 22, 'text': '오케스트라용', 'type': 'poh'}",poh:poh_members
863.0,클라리넷____________58,"무엇보다 중요한 문제는 모든 음들을 손쉽게 낼 수 있는 운지법이었고, 이것을 가능하게 하기 위해 연주자들과 악기 제작자들이 끊임없이 개량을 거듭하여 현대 클라리넷의 마개방식에 이른 것이다. ","{'start': 60, 'text': '악기 제작자', 'type': ''}","{'start': 54, 'text': '연주자', 'type': ''}",no:relation
225.0,비올라____,"그가 처음으로 출판한 실내악 작품을 보면, 현악6중주 18번과 36번은 비올라의 독주 파트가 꽤 많다.","{'start': 12, 'text': '실내악', 'type': 'poh'}","{'start': 40, 'text': '비올라', 'type': 'poh'}",poh:poh_members
700.0,민요_text,"흑인영가에 종교적 색채가 짙은 것은 〈깊은 강〉 〈스윙 로우 스위트 채리 오트〉 〈고우 다운 모제스〉, 그 밖의 명가를 들으면 곧 알 수 있다.","{'start': 0, 'text': '흑인영가', 'type': 'poh'}","{'start': 27, 'text': '〈스윙 로우 스위트 채리 오트〉', 'type': 'poh'}",poh:poh_members
991.0,피아노_text,그에 비하여 쇼팽이나 리스트의 음악은 피아노의 특징적인 아름다움을 완전히 살리고 있으며 또 양 손가락의 운동이나 페달의 효과를 극한까지 발전시키고 있다.,"{'start': 21, 'text': '피아노', 'type': 'poh'}","{'start': 63, 'text': '페달', 'type': 'poh'}",poh:poh_parts
338.0,통기타_________16,전체적으로 균형이 잘 맞는 소리를 내기 때문에 연주 스타일이나 음악의 장르에 구애받지 않고 사용할 수 있다.,"{'start': 26, 'text': '연주 스타일', 'type': ''}","{'start': 35, 'text': '음악의 장르', 'type': ''}",no:relation
625.0,록 음악_text,록 음악은 처음 시작된 후 급속도로 퍼져나가 전 세계 젊은 세대의 문화를 표현하는 방법으로 자리 잡았다.,"{'start': 25, 'text': '전 세계', 'type': ''}","{'start': 51, 'text': '자리', 'type': ''}",no:relation
708.0,민요_text,"사물을 이론적으로, 또한 구성적으로 생각하는 독일인에게는 가장 알맞은 학문이었기 때문이다.","{'start': 39, 'text': '학문', 'type': ''}","{'start': 0, 'text': '사물', 'type': ''}",no:relation
599.0,바로크 음악_____,인격 면에서도 바흐는 겸손하고 경건하며 때로는 완고했음에 비하여 헨델은 보다 세속적이며 겉보기에 화려하고 귀족적이었다고 한다.,"{'start': 36, 'text': '헨델', 'type': 'poh'}","{'start': 43, 'text': '세속적', 'type': 'poh'}",poh:poh_members
877.0,클라리넷____________60,먼저 세계적으로 가장 널리 쓰이는 뵘식 클라리넷은 플룻연주자이자 악기제작자였던 테오발드 뵘 (Teobald Böhm)이 1832년 이미 선보였던 새로운 플룻 마개방식을 악기제작자였던 뤼-아구스떼 부페 (Louis-Auguste Buffet) 가 당시 파리의 클라리넷 명인이자 파리음악원 교사로 일하고 있던 클로제 (Hyacinthe Klosé)와의 협력을 통해 클라리넷에 적용하는 데 성공하여 1839년에 공개한 것이다.,"{'start': 19, 'text': '뵘식 클라리넷', 'type': 'poh'}","{'start': 220, 'text': '1839년', 'type': 'dat'}",poh:begin
298.0,고전주의 음악_text46,클라비어 음악 및 교향곡의 대표적 작곡가로서는 크리스티안 바흐(1735-1782)가 있다.,"{'start': 26, 'text': '크리스티안 바흐', 'type': 'per'}","{'start': 0, 'text': '클라비어 음악', 'type': 'poh'}",per:per_included
231.0,비올라____,"또 샌프란시스코 음악원(San Francisco Conservatory of Music)의 “비올라 프로젝트(The Viola Project)”를 보면, 비올라 교수 조디 레비츠가 작곡가를 자신의 학생과 짝지어 새로운 작품을 연주할 수 있게끔 하고 있다.","{'start': 93, 'text': '조디 레비츠', 'type': 'per'}","{'start': 9, 'text': '음악원', 'type': 'org'}",per:per_included
402.0,연주회_text,"그러나 반드시 이러한 규칙이 성립되는 것은 아니며, 한 명뿐인 연주회라도 콘서트라는 용어를 사용하기도 한다.","{'start': 29, 'text': '한 명뿐인 연주회', 'type': 'poh'}","{'start': 41, 'text': '콘서트', 'type': 'poh'}",poh:alternate
310.0,고전주의 음악_text28,건반음악에서는 쳄발로나 클라비코드보다 피아노의 사용이 늘었다.,"{'start': 21, 'text': '피아노', 'type': ''}","{'start': 0, 'text': '건반음악', 'type': ''}",no:relation
826.0,관현악단_text19,"이 악단은 무용 음악의 연주 양식을 확립했을 뿐 아니라, 프랑스에서 가장 뛰어난 연주자들에게 좋은 배움의 기회였다.","{'start': 32, 'text': '프랑스', 'type': ''}","{'start': 6, 'text': '무용 음악', 'type': ''}",no:relation
569.0,플루트_text,18세기에 이르러 2대의 플루트가 오케스트라의 일원으로 자리잡았다.,"{'start': 0, 'text': '18세기', 'type': ''}","{'start': 19, 'text': '오케스트라', 'type': ''}",no:relation
776.0,로큰롤_text,"프라이멀 스크림(Primal Scream)의 멤버 바비 길레스피(Bobby Gillespie)는 ""척 베리(Chuck Berry)가 ""Hail, hail, rock and roll, deliver me from the days of old""라는 곡을 들고 나왔는데, 정말 제목 그대로 이루어지고 있었다.","{'start': 28, 'text': '바비 길레스피', 'type': 'per'}","{'start': 0, 'text': '프라이멀 스크림', 'type': 'org'}",per:per_included
84.0,첼로_text,"1707년에서 1710년 사이에 스트라디바리는 약 75 cm 길이로 첼로를 제작 하였는데, 이후 이것이 첼로의 표준 크기가 되었다.","{'start': 18, 'text': '스트라디바리', 'type': 'per'}","{'start': 38, 'text': '첼로', 'type': 'poh'}",per:made
760.0,악기_text,"대부분은 종래의 타악기 중에서 북(드럼)류이나, 특수한 것은 '취주(吹奏)'(불거나) 또는 '가주(歌奏)'(몸통 밑에 엷은 막을 씌워 음성을 불어넣어 진동시킨다) 하는 것도 있다.","{'start': 9, 'text': '타악기', 'type': 'poh'}","{'start': 17, 'text': '북', 'type': 'poh'}",poh:poh_members
